;Match_ID;Unique_Team_ID;Unique_Team;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;TeamScores
497;1096;16;Freiburg;2012-02-18;Freiburg;Bayern Munich;0;0;D;0.0
498;1204;16;Freiburg;2012-02-25;Stuttgart;Freiburg;4;1;H;1.0
499;1302;16;Freiburg;2012-03-03;Freiburg;Schalke 04;2;1;H;2.0
500;1196;16;Freiburg;2012-03-10;M'gladbach;Freiburg;0;0;D;0.0
501;1200;16;Freiburg;2012-03-17;Hamburg;Freiburg;1;3;A;3.0
502;1243;16;Freiburg;2012-03-24;Freiburg;Kaiserslautern;2;0;H;2.0
503;1206;16;Freiburg;2012-03-31;Leverkusen;Freiburg;0;2;A;2.0
504;1291;16;Freiburg;2012-04-07;Freiburg;Nurnberg;2;2;D;2.0
505;1208;16;Freiburg;2012-04-10;Hertha;Freiburg;1;2;A;2.0
506;1651;16;Freiburg;2012-04-15;Freiburg;Hoffenheim;0;0;D;0.0
507;1198;16;Freiburg;2012-04-22;Hannover;Freiburg;0;0;D;0.0
508;1182;16;Freiburg;2012-04-28;Freiburg;FC Koln;4;1;H;4.0
509;1207;16;Freiburg;2012-05-05;Dortmund;Freiburg;4;0;H;0.0
510;1311;17;Stuttgart;2011-08-06;Stuttgart;Schalke 04;3;0;H;3.0
511;1325;17;Stuttgart;2011-08-13;M'gladbach;Stuttgart;1;1;D;1.0
512;1278;17;Stuttgart;2011-08-20;Stuttgart;Leverkusen;0;1;A;0.0
513;1316;17;Stuttgart;2011-08-26;Hertha;Stuttgart;1;0;H;0.0
514;1379;17;Stuttgart;2011-09-10;Stuttgart;Hannover;3;0;H;3.0
